capcode,capcode_short,discipline,service,region,region_code,location,station,unit_type,unit_type_name,callsign,unit_number,description,remark,status,confidence,sources,source_urls
001403617,1403617,Brandweer,Brandweer,Zuid-Holland Zuid,,Dordrecht,Dordrecht,,,,,Dordrecht vrije wacht ploeg A?,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403618,1403618,Brandweer,Brandweer,Zuid-Holland Zuid,,Dordrecht,Dordrecht,,,,,Dordrecht vrije wacht ploeg B?,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403619,1403619,Brandweer,Brandweer,Zuid-Holland Zuid,,Dordrecht,Dordrecht,,,,,Dordrecht vrije wacht ploeg C?,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403620,1403620,,,Zuid-Holland-Zuid,,,,,,,,88 | BRW | Dordrecht-Leerpark | Vrije Wacht B,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403621,1403621,,,Zuid-Holland-Zuid,,,,,,,,89 | BRW | Dordrecht-Oranjepark | Vrije Wacht B,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403626,1403626,,,Zuid-Holland-Zuid,,,,,,,,90 | BRW | Dordrecht-Leerpark | Vrije Wacht A,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403627,1403627,,,Zuid-Holland-Zuid,,,,,,,,91 | BRW | Dordrecht-Oranjepark | Vrije Wacht A,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403628,1403628,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403629,1403629,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,BRW Dordrecht ( Korpsalarm ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403645,1403645,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403729,1403729,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Goudriaan/Ottoland staflid van dienst,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403730,1403730,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Brandwijk/Molenaarsgraaf staflid van dienst,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403731,1403731,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,BRW Brandwijk/Molenaarsgraaf ( Staflid van Dienst ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403732,1403732,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403733,1403733,Brandweer,Brandweer,Zuid-Holland Zuid,,,,HA,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403734,1403734,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403735,1403735,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Bleskensgraaf SVD??,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403736,1403736,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403740,1403740,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403741,1403741,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Staflid van Dienst,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403742,1403742,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Commandant,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403751,1403751,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Goudriaan/Ottoland blusgroep (prio 1),,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403753,1403753,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Brandwijk,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403755,1403755,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Bleskensgraaf Blusgroep,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403756,1403756,Brandweer,Brandweer,Zuid-Holland Zuid,,Graafstroom,Graafstroom,,,,,Oud-Alblas,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403757,1403757,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,BRW Goudriaan-Ottoland ( Korpsalarm ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403758,1403758,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,BRW Brandwijk/Molenaarsgraaf ( Korpsalarm ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403759,1403759,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,BRW Bleskensgraaf ( Korpsalarm ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403769,1403769,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403865,1403865,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403866,1403866,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403867,1403867,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403868,1403868,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403870,1403870,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Hoornaar veetakel,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403871,1403871,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,SVD,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403875,1403875,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Plv. commandant,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403878,1403878,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Giessenburg bevelvoerder,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403879,1403879,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Arkel-Hoogblokland bevelvoerder,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403880,1403880,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Hoornaar-Noordeloos WVD,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403881,1403881,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Hoornaar-Noordeloos groep 1 - prio 2,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403882,1403882,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Hoornaar--Noordeloos groep 1 - prio 1,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403883,1403883,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Giessenburg groep 1 - prio 2,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403884,1403884,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Giessenburg groep 1 - prio 1,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403885,1403885,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Arkel-Hoogblokland groep 1 - prio 2,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403886,1403886,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Arkel-Hoogblokland groep 1 - prio 1,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403887,1403887,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Hoornaar--Noordeloos kazernealarm,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403888,1403888,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Giessenburg kazernealarm,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403889,1403889,Brandweer,Brandweer,Zuid-Holland Zuid,,Giessenlanden,Giessenlanden,,,,,Arkel-Hoogblokland kazernealarm,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403954,1403954,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,WVD,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403955,1403955,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001403957,1403957,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,IV,,,,VC,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403958,1403958,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Zaagploeg,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403959,1403959,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Staflid van dienst,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403960,1403960,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Plv commandant,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403961,1403961,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Commandant,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403962,1403962,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Chauffeurs - pompbediender,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403963,1403963,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,CO,,,,Bevelvoerders,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403965,1403965,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Prio 2 groep 2,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403966,1403966,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Prio 1 groep 2,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403967,1403967,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Prio 2 groep 1,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403968,1403968,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,'s-Gravendeel,,,,,Prio 1 groep 1,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001403969,1403969,Brandweer,Brandweer,Zuid-Holland Zuid,,'s-Gravendeel,oproep,,,,,Kazerne oproep,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001403989,1403989,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404021,1404021,Brandweer,Brandweer,Zuid-Holland Zuid,,Gorinchem,),,,,,Lichtkrant,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628;https://p2000.bommel.net/cap2csv.php
001404049,1404049,Brandweer,Brandweer,Zuid-Holland Zuid,,Gorinchem,Gorinchem,,,,,Blusboot,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
001404070,1404070,Brandweer,Brandweer,Zuid-Holland Zuid,,,,TS,,TS-807,,BRW Gorinchem ( MDT TS-807 ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404074,1404074,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404075,1404075,Brandweer,Brandweer,Zuid-Holland Zuid,,,,TS,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404076,1404076,Brandweer,Brandweer,Zuid-Holland Zuid,,,,TS,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404077,1404077,Brandweer,Brandweer,Zuid-Holland Zuid,,,,AL,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404078,1404078,Brandweer,Brandweer,Zuid-Holland Zuid,,,,AL,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404085,1404085,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
001404094,1404094,Brandweer,Brandweer,Zuid-Holland Zuid,,,,,,,,Brandweer Zuid-Holland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=152331628
